student_id,course_id,grade_type,score,weight
904,6,mid exam,78,0.3
904,6,final exam,80,0.4
904,4,homework1,86,0.05
904,4,homework2,69,0.05
904,4,quiz,79,0.2
904,4,mid exam,69,0.3
904,4,final exam,45,0.4
916,5,homework1,77,0.05
916,5,homework2,84,0.05
916,5,quiz,86,0.2
916,5,mid exam,91,0.3
916,5,final exam,78,0.4
916,8,homework1,65,0.05
916,8,homework2,71,0.05
916,8,quiz,74,0.2
916,8,mid exam,96,0.3
916,8,final exam,92,0.4
916,1,homework1,88,0.05
916,1,homework2,75,0.05
916,1,quiz,94,0.2
916,1,mid exam,92,0.3
916,1,final exam,53,0.4
916,2,homework1,100,0.05
916,2,homework2,83,0.05
916,2,quiz,90,0.2
916,2,mid exam,66,0.3
916,2,final exam,98,0.4
916,6,homework1,91,0.05
916,6,homework2,69,0.05
916,6,quiz,80,0.2
916,6,mid exam,69,0.3
916,6,final exam,81,0.4
916,4,homework1,77,0.05
916,4,homework2,90,0.05
916,4,quiz,79,0.2
916,4,mid exam,55,0.3
916,4,final exam,69,0.4
942,5,homework1,82,0.05
942,5,homework2,95,0.05
942,5,quiz,97,0.2
942,5,mid exam,83,0.3
942,5,final exam,87,0.4
942,8,homework1,72,0.05
942,8,homework2,74,0.05
942,8,quiz,85,0.2
942,8,mid exam,58,0.3
942,8,final exam,72,0.4
942,1,homework1,64,0.05
942,1,homework2,100,0.05
942,1,quiz,76,0.2
942,1,mid exam,81,0.3
942,1,final exam,88,0.4
942,2,homework1,84,0.05
942,2,homework2,83,0.05
942,2,quiz,60,0.2
942,2,mid exam,59,0.3
942,2,final exam,77,0.4
942,6,homework1,90,0.05
942,6,homework2,100,0.05
942,6,quiz,80,0.2
942,6,mid exam,100,0.3
942,6,final exam,91,0.4
942,4,homework1,84,0.05
942,4,homework2,94,0.05
942,4,quiz,95,0.2
942,4,mid exam,100,0.3
942,4,final exam,74,0.4
966,5,homework1,99,0.05
966,5,homework2,99,0.05
966,5,quiz,71,0.2
966,5,mid exam,71,0.3
966,5,final exam,100,0.4
966,8,homework1,91,0.05
966,8,homework2,80,0.05
966,8,quiz,90,0.2
966,8,mid exam,93,0.3
966,8,final exam,83,0.4
966,1,homework1,82,0.05
966,1,homework2,84,0.05
966,1,quiz,100,0.2
966,1,mid exam,54,0.3
966,1,final exam,93,0.4
966,2,homework1,99,0.05
966,2,homework2,83,0.05
966,2,quiz,81,0.2
966,2,mid exam,60,0.3
966,2,final exam,59,0.4
966,6,homework1,72,0.05
966,6,homework2,73,0.05
966,6,quiz,100,0.2
966,6,mid exam,95,0.3
966,6,final exam,100,0.4
966,4,homework1,87,0.05
966,4,homework2,78,0.05
966,4,quiz,50,0.2
966,4,mid exam,73,0.3
966,4,final exam,73,0.4
968,5,homework1,81,0.05
968,5,homework2,97,0.05
968,5,quiz,87,0.2
968,5,mid exam,70,0.3
968,5,final exam,78,0.4
968,8,homework1,62,0.05
968,8,homework2,80,0.05
968,8,quiz,85,0.2
968,8,mid exam,67,0.3
968,8,final exam,90,0.4
968,1,homework1,78,0.05
968,1,homework2,76,0.05
968,1,quiz,56,0.2
968,1,mid exam,81,0.3
968,1,final exam,50,0.4
968,2,homework1,69,0.05
968,2,homework2,100,0.05
968,2,quiz,71,0.2
968,2,mid exam,79,0.3
968,2,final exam,46,0.4
968,6,homework1,65,0.05
968,6,homework2,90,0.05
968,6,quiz,77,0.2
968,6,mid exam,96,0.3
968,6,final exam,86,0.4
968,4,homework1,83,0.05
968,4,homework2,86,0.05
968,4,quiz,77,0.2
968,4,mid exam,76,0.3
968,4,final exam,69,0.4
976,5,homework1,77,0.05
976,5,homework2,70,0.05
976,5,quiz,100,0.2
976,5,mid exam,89,0.3
976,5,final exam,68,0.4
976,8,homework1,89,0.05
976,8,homework2,74,0.05
976,8,quiz,73,0.2
976,8,mid exam,91,0.3
976,8,final exam,70,0.4
976,1,homework1,80,0.05
976,1,homework2,100,0.05
976,1,quiz,72,0.2
976,1,mid exam,56,0.3
976,1,final exam,70,0.4
976,2,homework1,66,0.05
976,2,homework2,100,0.05
976,2,quiz,81,0.2
976,2,mid exam,49,0.3
976,2,final exam,80,0.4
976,6,homework1,73,0.05
976,6,homework2,77,0.05
976,6,quiz,64,0.2
976,6,mid exam,96,0.3
976,6,final exam,74,0.4
976,4,homework1,73,0.05
976,4,homework2,65,0.05
976,4,quiz,99,0.2
976,4,mid exam,76,0.3
976,4,final exam,49,0.4
987,5,homework1,84,0.05
987,5,homework2,76,0.05
987,5,quiz,88,0.2
987,5,mid exam,70,0.3
987,5,final exam,63,0.4
987,8,homework1,86,0.05
987,8,homework2,92,0.05
987,8,quiz,83,0.2
987,8,mid exam,100,0.3
987,8,final exam,92,0.4
987,1,homework1,84,0.05
987,1,homework2,90,0.05
987,1,quiz,99,0.2
987,1,mid exam,85,0.3
987,1,final exam,75,0.4
987,2,homework1,81,0.05
987,2,homework2,89,0.05
987,2,quiz,61,0.2
987,2,mid exam,74,0.3
987,2,final exam,80,0.4
987,6,homework1,81,0.05
987,6,homework2,87,0.05
987,6,quiz,61,0.2
987,6,mid exam,79,0.3
987,6,final exam,64,0.4
987,4,homework1,77,0.05
987,4,homework2,88,0.05
987,4,quiz,100,0.2
987,4,mid exam,83,0.3
987,4,final exam,58,0.4
992,5,homework1,80,0.05
992,5,homework2,88,0.05
992,5,quiz,59,0.2
992,5,mid exam,60,0.3
992,5,final exam,64,0.4
992,8,homework1,100,0.05
992,8,homework2,65,0.05
992,8,quiz,100,0.2
992,8,mid exam,67,0.3
992,8,final exam,82,0.4
992,1,homework1,64,0.05
992,1,homework2,91,0.05
992,1,quiz,72,0.2
992,1,mid exam,66,0.3
992,1,final exam,49,0.4
992,2,homework1,100,0.05
992,2,homework2,61,0.05
992,2,quiz,84,0.2
992,2,mid exam,67,0.3
992,2,final exam,100,0.4
992,6,homework1,96,0.05
992,6,homework2,82,0.05
992,6,quiz,52,0.2
992,6,mid exam,67,0.3
992,6,final exam,92,0.4
992,4,homework1,100,0.05
992,4,homework2,57,0.05
992,4,quiz,73,0.2
992,4,mid exam,60,0.3
992,4,final exam,71,0.4
994,5,homework1,80,0.05
994,5,homework2,82,0.05
994,5,quiz,76,0.2
994,5,mid exam,99,0.3
994,5,final exam,36,0.4
994,8,homework1,93,0.05
994,8,homework2,85,0.05
994,8,quiz,91,0.2
994,8,mid exam,28,0.3
994,8,final exam,100,0.4
994,1,homework1,86,0.05
994,1,homework2,77,0.05
994,1,quiz,90,0.2
994,1,mid exam,83,0.3
994,1,final exam,78,0.4
994,2,homework1,77,0.05
994,2,homework2,100,0.05
994,2,quiz,100,0.2
994,2,mid exam,82,0.3
994,2,final exam,79,0.4
994,6,homework1,77,0.05
994,6,homework2,79,0.05
994,6,quiz,88,0.2
994,6,mid exam,84,0.3
994,6,final exam,62,0.4
994,4,homework1,83,0.05
994,4,homework2,64,0.05
994,4,quiz,75,0.2
994,4,mid exam,86,0.3
994,4,final exam,75,0.4
1024,5,homework1,70,0.05
1024,5,homework2,84,0.05
1024,5,quiz,72,0.2
1024,5,mid exam,36,0.3
1024,5,final exam,53,0.4
1024,8,homework1,85,0.05
1024,8,homework2,100,0.05
1024,8,quiz,81,0.2
1024,8,mid exam,64,0.3
1024,8,final exam,72,0.4
1024,1,homework1,72,0.05
1024,1,homework2,76,0.05
1024,1,quiz,86,0.2
1024,1,mid exam,54,0.3
1024,1,final exam,63,0.4
1024,2,homework1,90,0.05
1024,2,homework2,78,0.05
1024,2,quiz,93,0.2
1024,2,mid exam,86,0.3
1024,2,final exam,75,0.4
1024,6,homework1,98,0.05
1024,6,homework2,100,0.05
1024,6,quiz,99,0.2
1024,6,mid exam,79,0.3
1024,6,final exam,84,0.4
1024,4,homework1,98,0.05
1024,4,homework2,81,0.05
1024,4,quiz,82,0.2
1024,4,mid exam,96,0.3
1024,4,final exam,69,0.4
1027,5,homework1,94,0.05
1027,5,homework2,82,0.05
1027,5,quiz,67,0.2
1027,5,mid exam,100,0.3
1027,5,final exam,40,0.4
1027,8,homework1,92,0.05
1027,8,homework2,93,0.05
1027,8,quiz,76,0.2
1027,8,mid exam,92,0.3
1027,8,final exam,77,0.4
1027,1,homework1,95,0.05
1027,1,homework2,93,0.05
1027,1,quiz,57,0.2
1027,1,mid exam,77,0.3
1027,1,final exam,64,0.4
1027,2,homework1,92,0.05
1027,2,homework2,88,0.05
1027,2,quiz,81,0.2
1027,2,mid exam,63,0.3
1027,2,final exam,100,0.4
1027,6,homework1,65,0.05
1027,6,homework2,63,0.05
1027,6,quiz,100,0.2
1027,6,mid exam,89,0.3
1027,6,final exam,88,0.4
1027,4,homework1,88,0.05
1027,4,homework2,69,0.05
1027,4,quiz,82,0.2
1027,4,mid exam,92,0.3
1027,4,final exam,75,0.4
1035,5,homework1,75,0.05
1035,5,homework2,66,0.05
1035,5,quiz,96,0.2
1035,5,mid exam,73,0.3
1035,5,final exam,80,0.4
1035,8,homework1,94,0.05
1035,8,homework2,100,0.05
1035,8,quiz,85,0.2
1035,8,mid exam,71,0.3
1035,8,final exam,69,0.4
1035,1,homework1,87,0.05
1035,1,homework2,66,0.05
1035,1,quiz,98,0.2
1035,1,mid exam,75,0.3
1035,1,final exam,88,0.4
1035,2,homework1,87,0.05
1035,2,homework2,56,0.05
1035,2,quiz,96,0.2
1035,2,mid exam,70,0.3
1035,2,final exam,51,0.4
1035,6,homework1,85,0.05
1035,6,homework2,74,0.05
1035,6,quiz,53,0.2
1035,6,mid exam,89,0.3
1035,6,final exam,71,0.4
1035,4,homework1,92,0.05
1035,4,homework2,76,0.05
1035,4,quiz,100,0.2
1035,4,mid exam,82,0.3
1035,4,final exam,93,0.4
1066,5,homework1,100,0.05
1066,5,homework2,100,0.05
1066,5,quiz,82,0.2
1066,5,mid exam,80,0.3
1066,5,final exam,53,0.4
1066,8,homework1,83,0.05
1066,8,homework2,68,0.05
1066,8,quiz,79,0.2
1066,8,mid exam,89,0.3
1066,8,final exam,54,0.4
1066,1,homework1,92,0.05
1066,1,homework2,80,0.05
1066,1,quiz,95,0.2
1066,1,mid exam,61,0.3
1066,1,final exam,84,0.4
1066,2,homework1,75,0.05
1066,2,homework2,100,0.05
1066,2,quiz,98,0.2
1066,2,mid exam,87,0.3
1066,2,final exam,78,0.4
1066,6,homework1,79,0.05
1066,6,homework2,94,0.05
1066,6,quiz,98,0.2
1066,6,mid exam,84,0.3
1066,6,final exam,79,0.4
1066,4,homework1,79,0.05
1066,4,homework2,91,0.05
1066,4,quiz,65,0.2
1066,4,mid exam,94,0.3
1066,4,final exam,69,0.4
1117,5,homework1,73,0.05
1117,5,homework2,94,0.05
1117,5,quiz,78,0.2
1117,5,mid exam,34,0.3
1117,5,final exam,77,0.4
1117,8,homework1,71,0.05
1117,8,homework2,90,0.05
1117,8,quiz,59,0.2
1117,8,mid exam,80,0.3
1117,8,final exam,100,0.4
1117,1,homework1,85,0.05
1117,1,homework2,72,0.05
1117,1,quiz,69,0.2
1117,1,mid exam,79,0.3
1117,1,final exam,100,0.4
1117,2,homework1,68,0.05
1117,2,homework2,98,0.05
1117,2,quiz,73,0.2
1117,2,mid exam,59,0.3
1117,2,final exam,92,0.4
1117,6,homework1,85,0.05
1117,6,homework2,100,0.05
1117,6,quiz,54,0.2
1117,6,mid exam,87,0.3
1117,6,final exam,100,0.4
1117,4,homework1,99,0.05
1117,4,homework2,95,0.05
1117,4,quiz,72,0.2
1117,4,mid exam,95,0.3
1117,4,final exam,91,0.4
1123,5,homework1,88,0.05
1123,5,homework2,93,0.05
1123,5,quiz,75,0.2
1123,5,mid exam,72,0.3
1123,5,final exam,59,0.4
1123,8,homework1,94,0.05
1123,8,homework2,70,0.05
1123,8,quiz,92,0.2
1123,8,mid exam,78,0.3
1123,8,final exam,76,0.4
1123,1,homework1,84,0.05
1123,1,homework2,85,0.05
1123,1,quiz,75,0.2
1123,1,mid exam,91,0.3
1123,1,final exam,87,0.4
1123,2,homework1,100,0.05
1123,2,homework2,77,0.05
1123,2,quiz,95,0.2
1123,2,mid exam,71,0.3
1123,2,final exam,66,0.4
1123,6,homework1,100,0.05
1123,6,homework2,78,0.05
1123,6,quiz,89,0.2
1123,6,mid exam,60,0.3
1123,6,final exam,77,0.4
1123,4,homework1,74,0.05
1123,4,homework2,84,0.05
1123,4,quiz,78,0.2
1123,4,mid exam,65,0.3
1123,4,final exam,65,0.4
1124,5,homework1,99,0.05
1124,5,homework2,95,0.05
1124,5,quiz,58,0.2
1124,5,mid exam,97,0.3
1124,5,final exam,89,0.4
1124,8,homework1,82,0.05
1124,8,homework2,84,0.05
1124,8,quiz,90,0.2
1124,8,mid exam,79,0.3
1124,8,final exam,60,0.4
1124,1,homework1,100,0.05
1124,1,homework2,83,0.05
1124,1,quiz,81,0.2
1124,1,mid exam,78,0.3
1124,1,final exam,75,0.4
1124,2,homework1,100,0.05
1124,2,homework2,88,0.05
1124,2,quiz,100,0.2
1124,2,mid exam,65,0.3
1124,2,final exam,86,0.4
1124,6,homework1,58,0.05
1124,6,homework2,82,0.05
1124,6,quiz,87,0.2
1124,6,mid exam,62,0.3
1124,6,final exam,55,0.4
1124,4,homework1,82,0.05
1124,4,homework2,83,0.05
1124,4,quiz,69,0.2
1124,4,mid exam,74,0.3
1124,4,final exam,62,0.4
1126,5,homework1,79,0.05
1126,5,homework2,74,0.05
1126,5,quiz,76,0.2
1126,5,mid exam,91,0.3
1126,5,final exam,50,0.4
1126,8,homework1,78,0.05
1126,8,homework2,96,0.05
1126,8,quiz,89,0.2
1126,8,mid exam,73,0.3
1126,8,final exam,80,0.4
1126,1,homework1,100,0.05
1126,1,homework2,79,0.05
1126,1,quiz,99,0.2
1126,1,mid exam,82,0.3
1126,1,final exam,39,0.4
1126,2,homework1,64,0.05
1126,2,homework2,100,0.05
1126,2,quiz,100,0.2
1126,2,mid exam,100,0.3
1126,2,final exam,100,0.4
1126,6,homework1,79,0.05
1126,6,homework2,100,0.05
1126,6,quiz,100,0.2
1126,6,mid exam,85,0.3
1126,6,final exam,55,0.4
1126,4,homework1,91,0.05
1126,4,homework2,83,0.05
1126,4,quiz,98,0.2
1126,4,mid exam,90,0.3
1126,4,final exam,61,0.4
1131,5,homework1,99,0.05
1131,5,homework2,81,0.05
1131,5,quiz,76,0.2
1131,5,mid exam,76,0.3
1131,5,final exam,80,0.4
1131,8,homework1,74,0.05
1131,8,homework2,85,0.05
1131,8,quiz,71,0.2
1131,8,mid exam,69,0.3
1131,8,final exam,80,0.4
1131,1,homework1,78,0.05
1131,1,homework2,89,0.05
1131,1,quiz,100,0.2
1131,1,mid exam,75,0.3
1131,1,final exam,63,0.4
1131,2,homework1,83,0.05
1131,2,homework2,74,0.05
1131,2,quiz,75,0.2
1131,2,mid exam,61,0.3
1131,2,final exam,71,0.4
1131,6,homework1,73,0.05
1131,6,homework2,86,0.05
1131,6,quiz,94,0.2
1131,6,mid exam,91,0.3
1131,6,final exam,85,0.4
1131,4,homework1,74,0.05
1131,4,homework2,90,0.05
1131,4,quiz,91,0.2
1131,4,mid exam,70,0.3
1131,4,final exam,72,0.4
1211,1,homework1,85,0.05
1211,1,homework2,78,0.05
1211,1,quiz,69,0.2
1211,1,mid exam,86,0.3
1211,1,final exam,82,0.4
1211,6,homework1,75,0.05
1211,6,homework2,80,0.05
1211,6,quiz,100,0.2
1211,6,mid exam,75,0.3
1211,6,final exam,93,0.4
1211,5,homework1,81,0.05
1211,5,homework2,69,0.05
1211,5,quiz,90,0.2
1211,5,mid exam,91,0.3
1211,5,final exam,99,0.4
1211,8,homework1,100,0.05
1211,8,homework2,86,0.05
1211,8,quiz,84,0.2
1211,8,mid exam,55,0.3
1211,8,final exam,76,0.4
1211,2,homework1,86,0.05
1211,2,homework2,82,0.05
1211,2,quiz,77,0.2
1211,2,mid exam,83,0.3
1211,2,final exam,77,0.4
1211,4,homework1,72,0.05
1211,4,homework2,95,0.05
1211,4,quiz,100,0.2
1211,4,mid exam,65,0.3
1211,4,final exam,55,0.4
1212,1,homework1,77,0.05
1212,1,homework2,91,0.05
1212,1,quiz,78,0.2
1212,1,mid exam,75,0.3
1212,1,final exam,93,0.4
1212,6,homework1,83,0.05
1212,6,homework2,70,0.05
1212,6,quiz,100,0.2
1212,6,mid exam,87,0.3
1212,6,final exam,57,0.4
1212,5,homework1,86,0.05
1212,5,homework2,90,0.05
1212,5,quiz,82,0.2
1212,5,mid exam,68,0.3
1212,5,final exam,82,0.4
1212,8,homework1,100,0.05
1212,8,homework2,74,0.05
1212,8,quiz,87,0.2
1212,8,mid exam,82,0.3
1212,8,final exam,97,0.4
1212,2,homework1,66,0.05
1212,2,homework2,74,0.05
1212,2,quiz,76,0.2
1212,2,mid exam,72,0.3
1212,2,final exam,68,0.4
1212,4,homework1,70,0.05
1212,4,homework2,72,0.05
1212,4,quiz,100,0.2
1212,4,mid exam,85,0.3
1212,4,final exam,59,0.4
1281,1,homework1,69,0.05
1281,1,homework2,78,0.05
1281,1,quiz,91,0.2
1281,1,mid exam,100,0.3
1281,1,final exam,100,0.4
1281,6,homework1,78,0.05
1281,6,homework2,88,0.05
1281,6,quiz,73,0.2
1281,6,mid exam,97,0.3
1281,6,final exam,94,0.4
1281,5,homework1,100,0.05
1281,5,homework2,79,0.05
1281,5,quiz,73,0.2
1281,5,mid exam,100,0.3
1281,5,final exam,79,0.4
1281,8,homework1,91,0.05
1281,8,homework2,69,0.05
1281,8,quiz,71,0.2
1281,8,mid exam,100,0.3
1281,8,final exam,67,0.4
1281,2,homework1,89,0.05
1281,2,homework2,76,0.05
1281,2,quiz,76,0.2
1281,2,mid exam,100,0.3
1281,2,final exam,72,0.4
1281,4,homework1,100,0.05
1281,4,homework2,84,0.05
1281,4,quiz,79,0.2
1281,4,mid exam,64,0.3
1281,4,final exam,83,0.4
1291,1,homework1,90,0.05
1291,1,homework2,88,0.05
1291,1,quiz,100,0.2
1291,1,mid exam,84,0.3
1291,1,final exam,41,0.4
1291,6,homework1,80,0.05
1291,6,homework2,97,0.05
1291,6,quiz,62,0.2
1291,6,mid exam,49,0.3
1291,6,final exam,78,0.4
1291,5,homework1,100,0.05
1291,5,homework2,99,0.05
1291,5,quiz,65,0.2
1291,5,mid exam,77,0.3
1291,5,final exam,33,0.4
1291,8,homework1,85,0.05
1291,8,homework2,98,0.05
1291,8,quiz,77,0.2
1291,8,mid exam,85,0.3
1291,8,final exam,77,0.4
1291,2,homework1,76,0.05
1291,2,homework2,92,0.05
1291,2,quiz,86,0.2
1291,2,mid exam,51,0.3
1291,2,final exam,98,0.4
1291,4,homework1,72,0.05
1291,4,homework2,87,0.05
1291,4,quiz,63,0.2
1291,4,mid exam,86,0.3
1291,4,final exam,75,0.4
1318,1,homework1,77,0.05
1318,1,homework2,72,0.05
1318,1,quiz,95,0.2
1318,1,mid exam,85,0.3
1318,1,final exam,65,0.4
1318,6,homework1,69,0.05
1318,6,homework2,75,0.05
1318,6,quiz,71,0.2
1318,6,mid exam,70,0.3
1318,6,final exam,66,0.4
1318,5,homework1,74,0.05
1318,5,homework2,65,0.05
1318,5,quiz,100,0.2
1318,5,mid exam,52,0.3
1318,5,final exam,100,0.4
1318,8,homework1,69,0.05
1318,8,homework2,87,0.05
1318,8,quiz,79,0.2
1318,8,mid exam,84,0.3
1318,8,final exam,69,0.4
1318,2,homework1,92,0.05
1318,2,homework2,68,0.05
1318,2,quiz,59,0.2
1318,2,mid exam,84,0.3
1318,2,final exam,37,0.4
1318,4,homework1,84,0.05
1318,4,homework2,100,0.05
1318,4,quiz,100,0.2
1318,4,mid exam,52,0.3
1318,4,final exam,87,0.4
1388,1,homework1,72,0.05
1388,1,homework2,81,0.05
1388,1,quiz,84,0.2
1388,1,mid exam,89,0.3
1388,1,final exam,72,0.4
1388,6,homework1,77,0.05
1388,6,homework2,91,0.05
1388,6,quiz,77,0.2
1388,6,mid exam,75,0.3
1388,6,final exam,62,0.4
1388,5,homework1,72,0.05
1388,5,homework2,77,0.05
1388,5,quiz,72,0.2
1388,5,mid exam,87,0.3
1388,5,final exam,93,0.4
1388,8,homework1,84,0.05
1388,8,homework2,93,0.05
1388,8,quiz,93,0.2
1388,8,mid exam,59,0.3
1388,8,final exam,96,0.4
1388,2,homework1,76,0.05
1388,2,homework2,87,0.05
1388,2,quiz,56,0.2
1388,2,mid exam,85,0.3
1388,2,final exam,94,0.4
1388,4,homework1,68,0.05
1388,4,homework2,95,0.05
1388,4,quiz,62,0.2
1388,4,mid exam,100,0.3
1388,4,final exam,94,0.4
1404,1,homework1,100,0.05
1404,1,homework2,97,0.05
1404,1,quiz,75,0.2
1404,1,mid exam,87,0.3
1404,1,final exam,76,0.4
1404,6,homework1,81,0.05
1404,6,homework2,89,0.05
1404,6,quiz,74,0.2
1404,6,mid exam,81,0.3
1404,6,final exam,49,0.4
1404,5,homework1,90,0.05
1404,5,homework2,100,0.05
1404,5,quiz,91,0.2
1404,5,mid exam,93,0.3
1404,5,final exam,100,0.4
1404,8,homework1,88,0.05
1404,8,homework2,97,0.05
1404,8,quiz,100,0.2
1404,8,mid exam,75,0.3
1404,8,final exam,98,0.4
1404,2,homework1,89,0.05
1404,2,homework2,64,0.05
1404,2,quiz,82,0.2
1404,2,mid exam,53,0.3
1404,2,final exam,84,0.4
1404,4,homework1,76,0.05
1404,4,homework2,98,0.05
1404,4,quiz,100,0.2
1404,4,mid exam,81,0.3
1404,4,final exam,99,0.4
1447,1,homework1,86,0.05
1447,1,homework2,86,0.05
1447,1,quiz,70,0.2
1447,1,mid exam,85,0.3
1447,1,final exam,87,0.4
1447,6,homework1,88,0.05
1447,6,homework2,59,0.05
1447,6,quiz,89,0.2
1447,6,mid exam,90,0.3
1447,6,final exam,51,0.4
1447,5,homework1,96,0.05
1447,5,homework2,82,0.05
1447,5,quiz,69,0.2
1447,5,mid exam,71,0.3
1447,5,final exam,91,0.4
1447,8,homework1,92,0.05
1447,8,homework2,95,0.05
1447,8,quiz,80,0.2
1447,8,mid exam,52,0.3
1447,8,final exam,87,0.4
1447,2,homework1,83,0.05
1447,2,homework2,77,0.05
1447,2,quiz,73,0.2
1447,2,mid exam,82,0.3
1447,2,final exam,100,0.4
1447,4,homework1,91,0.05
1447,4,homework2,85,0.05
1447,4,quiz,72,0.2
1447,4,mid exam,76,0.3
1447,4,final exam,41,0.4
1481,1,homework1,77,0.05
1481,1,homework2,78,0.05
1481,1,quiz,64,0.2
1481,1,mid exam,70,0.3
1481,1,final exam,87,0.4
1481,6,homework1,100,0.05
1481,6,homework2,95,0.05
1481,6,quiz,67,0.2
1481,6,mid exam,58,0.3
1481,6,final exam,58,0.4
1481,5,homework1,79,0.05
1481,5,homework2,77,0.05
1481,5,quiz,74,0.2
1481,5,mid exam,81,0.3
1481,5,final exam,98,0.4
1481,8,homework1,85,0.05
1481,8,homework2,90,0.05
1481,8,quiz,72,0.2
1481,8,mid exam,92,0.3
1481,8,final exam,86,0.4
1481,2,homework1,100,0.05
1481,2,homework2,79,0.05
1481,2,quiz,84,0.2
1481,2,mid exam,100,0.3
1481,2,final exam,99,0.4
1481,4,homework1,89,0.05
1481,4,homework2,88,0.05
1481,4,quiz,94,0.2
1481,4,mid exam,85,0.3
1481,4,final exam,60,0.4
1493,1,homework1,82,0.05
1493,1,homework2,91,0.05
1493,1,quiz,76,0.2
1493,1,mid exam,67,0.3
1493,1,final exam,60,0.4
1493,6,homework1,81,0.05
1493,6,homework2,100,0.05
1493,6,quiz,86,0.2
1493,6,mid exam,97,0.3
1493,6,final exam,89,0.4
1493,5,homework1,80,0.05
1493,5,homework2,100,0.05
1493,5,quiz,80,0.2
1493,5,mid exam,86,0.3
1493,5,final exam,67,0.4
1493,8,homework1,80,0.05
1493,8,homework2,99,0.05
1493,8,quiz,100,0.2
1493,8,mid exam,83,0.3
1493,8,final exam,85,0.4
1493,2,homework1,79,0.05
1493,2,homework2,72,0.05
1493,2,quiz,82,0.2
1493,2,mid exam,92,0.3
1493,2,final exam,39,0.4
1493,4,homework1,90,0.05
1493,4,homework2,48,0.05
1493,4,quiz,100,0.2
1493,4,mid exam,74,0.3
1493,4,final exam,91,0.4
1498,1,homework1,49,0.05
1498,1,homework2,93,0.05
1498,1,quiz,96,0.2
1498,1,mid exam,92,0.3
1498,1,final exam,84,0.4
1498,6,homework1,87,0.05
1498,6,homework2,100,0.05
1498,6,quiz,76,0.2
1498,6,mid exam,85,0.3
1498,6,final exam,96,0.4
1498,5,homework1,82,0.05
1498,5,homework2,74,0.05
1498,5,quiz,64,0.2
1498,5,mid exam,79,0.3
1498,5,final exam,60,0.4
1498,8,homework1,76,0.05
1498,8,homework2,87,0.05
1498,8,quiz,52,0.2
1498,8,mid exam,100,0.3
1498,8,final exam,62,0.4
1498,2,homework1,89,0.05
1498,2,homework2,80,0.05
1498,2,quiz,87,0.2
1498,2,mid exam,75,0.3
1498,2,final exam,57,0.4
1498,4,homework1,78,0.05
1498,4,homework2,86,0.05
1498,4,quiz,82,0.2
1498,4,mid exam,86,0.3
1498,4,final exam,51,0.4
1573,1,homework1,91,0.05
1573,1,homework2,74,0.05
1573,1,quiz,82,0.2
1573,1,mid exam,85,0.3
1573,1,final exam,65,0.4
1573,6,homework1,90,0.05
1573,6,homework2,94,0.05
1573,6,quiz,89,0.2
1573,6,mid exam,97,0.3
1573,6,final exam,65,0.4
1573,5,homework1,72,0.05
1573,5,homework2,86,0.05
1573,5,quiz,100,0.2
1573,5,mid exam,98,0.3
1573,5,final exam,79,0.4
1573,8,homework1,75,0.05
1573,8,homework2,87,0.05
1573,8,quiz,89,0.2
1573,8,mid exam,100,0.3
1573,8,final exam,70,0.4
1573,2,homework1,84,0.05
1573,2,homework2,83,0.05
1573,2,quiz,66,0.2
1573,2,mid exam,97,0.3
1573,2,final exam,89,0.4
1573,4,homework1,66,0.05
1573,4,homework2,97,0.05
1573,4,quiz,100,0.2
1573,4,mid exam,63,0.3
1573,4,final exam,86,0.4
1580,1,homework1,82,0.05
1580,1,homework2,100,0.05
1580,1,quiz,82,0.2
1580,1,mid exam,71,0.3
1580,1,final exam,60,0.4
1580,6,homework1,77,0.05
1580,6,homework2,63,0.05
1580,6,quiz,100,0.2
1580,6,mid exam,76,0.3
1580,6,final exam,68,0.4
1580,5,homework1,85,0.05
1580,5,homework2,73,0.05
1580,5,quiz,58,0.2
1580,5,mid exam,90,0.3
1580,5,final exam,92,0.4
1580,8,homework1,89,0.05
1580,8,homework2,92,0.05
1580,8,quiz,97,0.2
1580,8,mid exam,58,0.3
1580,8,final exam,40,0.4
1580,2,homework1,74,0.05
1580,2,homework2,72,0.05
1580,2,quiz,43,0.2
1580,2,mid exam,85,0.3
1580,2,final exam,96,0.4
1580,4,homework1,97,0.05
1580,4,homework2,87,0.05
1580,4,quiz,56,0.2
1580,4,mid exam,100,0.3
1580,4,final exam,82,0.4
1601,1,homework1,84,0.05
1601,1,homework2,81,0.05
1601,1,quiz,78,0.2
1601,1,mid exam,79,0.3
1601,1,final exam,93,0.4
1601,6,homework1,84,0.05
1601,6,homework2,89,0.05
1601,6,quiz,79,0.2
1601,6,mid exam,61,0.3
1601,6,final exam,65,0.4
1601,5,homework1,79,0.05
1601,5,homework2,92,0.05
1601,5,quiz,65,0.2
1601,5,mid exam,66,0.3
1601,5,final exam,98,0.4
1601,8,homework1,74,0.05
1601,8,homework2,87,0.05
1601,8,quiz,87,0.2
1601,8,mid exam,80,0.3
1601,8,final exam,42,0.4
1601,2,homework1,66,0.05
1601,2,homework2,90,0.05
1601,2,quiz,75,0.2
1601,2,mid exam,84,0.3
1601,2,final exam,77,0.4
1601,4,homework1,81,0.05
1601,4,homework2,79,0.05
1601,4,quiz,100,0.2
1601,4,mid exam,66,0.3
